title,price,link,site
PC üçün GamePad ,22,/elanlar/elektronika/oyunlar-ve-programlar/25036597,tapaz
"PC, PS3, Android Game Pad",42,/elanlar/elektronika/oyunlar-ve-programlar/25036480,tapaz
"PC, PS3, Android TV Game Pad",37,/elanlar/elektronika/oyunlar-ve-programlar/25036089,tapaz
Gaming PC,2170,/elanlar/elektronika/komputerler/25033415,tapaz
Gaming Render PC,3400,/elanlar/elektronika/komputerler/25026497,tapaz
Gamin PC,1250,/elanlar/elektronika/komputerler/25025210,tapaz
Gaming PC,699,/elanlar/elektronika/komputerler/25023786,tapaz
DDR-3 4-GB Ram Pc 12800 Mhz  ,30,/elanlar/elektronika/komputer-avadanliqi/25023718,tapaz
"Oyun kompüteri ""Gaming Pc""",1300,/elanlar/elektronika/komputerler/25022918,tapaz
HP EliteDesk 800 G1 SFF PC,370,/elanlar/elektronika/komputerler/25019913,tapaz
Dell Optiplex 3020 PC,400,/elanlar/elektronika/komputerler/25019662,tapaz
Dell Optiplex 7010 PC,370,/elanlar/elektronika/komputerler/25019491,tapaz
Lenovo ThinkCentre M93p PC,320,/elanlar/elektronika/komputerler/25019239,tapaz
Gaming PC ,350,/elanlar/elektronika/komputerler/25015147,tapaz
title,price,link,site
"CyberpowerPC Gamer Xtreme VR Gaming PC, Liquid Cool Intel Core i9-9900K 3.6GHz, NVIDIA GeForce RTX 2070 Super 8GB, 16GB DDR4, 1TB PCI-E NVMe SSD, WiFi Ready & Win 10 Home (GXiVR8080A8, Black)",3499,/CyberpowerPC-Xtreme-i9-9900K-GeForce-GXiVR8080A8/dp/B07TRPGPCL/ref=sr_1_1?dchild=1&keywords=pc&qid=1618500029&sr=8-1,amazon
"Skytech Archangel Gaming Computer PC Desktop – Ryzen 5 3600 3.6GHz, GTX 1660 Super 6G, 500GB SSD, 16GB DDR4 3000MHz, RGB Fans, Windows 10 Home 64-bit, 802.11AC Wi-Fi",1299,/Skytech-Archangel-Gaming-Computer-Desktop/dp/B088W1QJP1/ref=sr_1_2?dchild=1&keywords=pc&qid=1618500029&sr=8-2,amazon
"Skytech Chronos Mini Gaming PC Desktop - AMD Ryzen 3 3100, NVIDIA GTX 1650 4GB, 8GB DDR4, 500GB SSD, A320 Motherboard, 550 Watt Bronze, AC Wi-Fi, Windows 10 Home 64-bit",,/Skytech-Chronos-Mini-Gaming-Desktop/dp/B08SHV1GXF/ref=sr_1_3?dchild=1&keywords=pc&qid=1618500029&sr=8-3,amazon
"VR Ready HP Pavilion Gaming PC Desktop Computer, Intel Core i5-9400F, NVIDIA GeForce GTX 1660Ti, 8GB RAM, 256GB SSD, Windows 10 (690-0073w, Black)",,/HP-Pavilion-Computer-i5-9400F-690-0073w/dp/B082BHK58X/ref=sr_1_4?dchild=1&keywords=pc&qid=1618500029&sr=8-4,amazon
"HP All-in-One Desktop PC, 11th Gen Intel Core i5-1135G7 Processor, 8 GB RAM, 512 GB SSD Storage, Full HD 23.8” Touchscreen, Windows 10 Home, Remote Work Ready, Mouse and Keyboard (24-df1270, 2021)",,/HP-i5-1135G7-Processor-Touchscreen-24-df1270/dp/B08JVMT8Y9/ref=sr_1_5?dchild=1&keywords=pc&qid=1618500029&sr=8-5,amazon
"SkyTech Blaze - Gaming Computer PC Desktop – Intel Core i5-9400F 6-Core 2.9 GHz, NVIDIA GeForce GTX 1650 4GB, 500G SSD, 8GB DDR4, AC WiFi, Windows 10 Home 64-bit",,/SkyTech-Blaze-Computer-Desktop-i5-9400F/dp/B07T9VBP7R/ref=sr_1_6?dchild=1&keywords=pc&qid=1618500029&sr=8-6,amazon
"CYBERPOWERPC Gamer Xtreme VR Gaming PC, Intel Core i5-9400F 2.9GHz, NVIDIA GeForce GTX 1660 6GB, 8GB DDR4, 240GB SSD, 1TB HDD, WiFi Ready & Win 10 Home (GXiVR8060A8, Black)",,/CYBERPOWERPC-Xtreme-i5-9400F-GeForce-GXiVR8060A8/dp/B07VGJDKZ4/ref=sr_1_7?dchild=1&keywords=pc&qid=1618500029&sr=8-7,amazon
"OMEN - GT12-0030 25L Gaming Desktop PC, AMD Radeon RX 5500, AMD Ryzen 7 3700X, HyperX 16GB DDR4 RAM, 512GB PCIe NVMe SSD, Windows 10 Home, VR Ready, RGB Lighting (GT12-0030, 2020 Model) Shadow Black",,/Gaming-Desktop-Windows-Lighting-GT12-0030/dp/B088HHPW8F/ref=sr_1_8?dchild=1&keywords=pc&qid=1618500029&sr=8-8,amazon
"OMEN 25L Gaming Desktop PC, NVIDIA GeForce RTX 2060, 10th Generation Intel Core i7-10700F Processor, HyperX 16 GB RAM, 512 GB SSD and 1 TB Hard Drive, Windows 10 Home (GT12-0060, 2020), Shadow black",1689,/Desktop-GeForce-i7-10700F-Lighting-GT12-0060/dp/B0891SX6XN/ref=sr_1_9?dchild=1&keywords=pc&qid=1618500029&sr=8-9,amazon
"SkyTech Archangel 3.0 Gaming Computer PC Desktop - Ryzen 7 3700X 8-Core 3.6GHz, RTX 3060 12GB, 1TB SSD, 16GB DDR4 3000, B550 MB, RGB Fans, AC WiFi, 600W Gold PSU, Windows 10 Home 64-bit, White",,/SkyTech-Archangel-Gaming-Computer-Desktop/dp/B08XN5DQ2C/ref=sr_1_10?dchild=1&keywords=pc&qid=1618500029&sr=8-10,amazon
"CYBERPOWERPC Gamer Master GMA600 Gaming PC (AMD Ryzen 3 2300X 3.5GHz, 8GB DDR4, NVIDIA GeForce GT 1030 2GB, 120GB SSD, 1TB HDD, 802.11AC WiFi & Win 10 Home) Black",,/CYBERPOWERPC-Master-GMA600-GeForce-802-11AC/dp/B07PTVHBF8/ref=sr_1_11?dchild=1&keywords=pc&qid=1618500029&sr=8-11,amazon
"CYBERPOWERPC Gamer Xtreme VR Gaming PC, Intel Core i5-9400F 2.9GHz, NVIDIA GeForce GTX 1660 6GB, 8GB DDR4, 120GB SSD, 1TB HDD, WiFi Ready & Win 10 Home (GXiVR8060A7, Black)",,/CyberpowerPC-Xtreme-i5-9400F-GeForce-GXiVR8060A7/dp/B07PKXQBHN/ref=sr_1_12?dchild=1&keywords=pc&qid=1618500029&sr=8-12,amazon
"HP EliteDesk 800 G1 Small Form Desktop Computer Tower PC (Intel Quad Core i5-4570, 16GB Ram, 240GB Brand New Solid State SSD, WIFI) Win 10 Pro (Renewed) Dual Monitor Support HDMI + VGA",209,/HP-EliteDesk-800-G1-Refurbished/dp/B0784F3NHF/ref=sr_1_13?dchild=1&keywords=pc&qid=1618500029&sr=8-13,amazon
"OMEN 25L Gaming Desktop PC, AMD Radeon RX 5700, AMD Ryzen 7 3700X, HyperX 16 GB DDR4 RAM, 1 TB SATA Hard Drive & 512 GB PCIe NVMe SSD, Windows 10 Home, VR Ready, RGB Lighting (GT12-0050, 2020 Model)",,/Gaming-Desktop-Windows-Lighting-GT12-0050/dp/B088HHGL53/ref=sr_1_14?dchild=1&keywords=pc&qid=1618500029&sr=8-14,amazon
"Dell Optiplex 7020 Desktop Computer, Intel Quad-Core i7-4770-3.4GHz, 32 GB RAM, 512GB SSD, DVD, USB 3.0, WiFi, HDMI, Windows 10 Pro (Renewed)",373,/Dell-Optiplex-Computer-Quad-Core-i7-4770-3-4GHz/dp/B07TWJCW6H/ref=sr_1_15?dchild=1&keywords=pc&qid=1618500029&sr=8-15,amazon
"Lenovo IdeaCentre AIO 3, 24"" All-in-One Computer, AMD Ryzen 5 4500U Mobile Processor, Integrated Graphics, 16GB DDR4, 512GB M.2 Name SSD, DVD RW Drive, Windows 10, F0EW005SUS, Business Black",739,/Lenovo-IdeaCentre-Processor-Integrated-F0EW005SUS/dp/B089N4WC3L/ref=sr_1_16?dchild=1&keywords=pc&qid=1618500029&sr=8-16,amazon
"DELL Optiplex 7010 Desktop Computer - Intel Core i7 Up to 3.8GHz Max Turbo Frequency, 16GB DDR3, New 1TB SSD, Windows 10 Pro 64-Bit, WiFi, USB 3.0, DVDRW, 2X Display Port (Renewed)']",357,/Dell-Optiplex-7010-Desktop-Computer/dp/B07RNMXDRF/ref=sr_1_17?dchild=1&keywords=pc&qid=1618500032&sr=8-17,amazon
"MSI MPG Trident 3 10SI-002US Small Form Factor Desktop Intel Core i5-10400F, GeForce GTX 1660 Super, 8GB Memory, 512GB SSD, 1TB HDD, WiFi 6, USB Type-C, Windows 10 Home",,/MSI-MPG-Trident-10SI-002US-i5-10400F/dp/B087QQSPJM/ref=sr_1_18?dchild=1&keywords=pc&qid=1618500032&sr=8-18,amazon
"HP EliteDesk 800 G2 Business Class Desktop, Intel Core i5 6500 3.2Ghz, 8GB DDR4 RAM, 256GB SSD Hard Drive, Windows 10 (Renewed)",221,/HP-EliteDesk-800-G2-Business/dp/B07M5B4VZ8/ref=sr_1_19?dchild=1&keywords=pc&qid=1618500032&sr=8-19,amazon
"ROG Strix G15CK Gaming Desktop PC, Intel Core i7-10700KF, GeForce RTX 2060 Super, 16GB DDR4 RAM, 512GB SSD, Wi-Fi 6, ROG Strix Flare Keyboard & Gladius II Mouse, Windows 10 Home, G15CK-BS764",,/Desktop-i7-10700KF-GeForce-Keyboard-G15CK-BS764/dp/B08D94SWSP/ref=sr_1_20?dchild=1&keywords=pc&qid=1618500032&sr=8-20,amazon
"HP 4NN56AA#ABA Pavilion 24-Inch All-in-One Computer, Intel Core i5-9400T, 12 GB RAM, 512 GB Solid State Drive, Windows 10 (24-Xa0032, Black)",930,/HP-Pavilion-Computer-i5-9400T-24-Xa0032/dp/B07SGH132Y/ref=sr_1_21?dchild=1&keywords=pc&qid=1618500032&sr=8-21,amazon
"Azulle Access4 Pro Fanless Mini PC Stick 4GB/64GB – Business & Home Portable Computer, WiFi, Windows 10 Pro, USB & Ethernet Port",289,/Azulle-Access4-Fanless-Mini-Stick/dp/B08DL4H1P4/ref=sr_1_22?dchild=1&keywords=pc&qid=1618500032&sr=8-22,amazon
"HP 27-inch Touchscreen All-in-One Desktop Computer, AMD Ryzen 5 4500U Processor,16 GB RAM, 512 GB SSD, Windows 10 Home (27-dp0160, Silver)",1229,/HP-Touchscreen-Computer-Processor-27-dp0160/dp/B084PVVDB9/ref=sr_1_23?dchild=1&keywords=pc&qid=1618500032&sr=8-23,amazon
"ROG Strix GL10DH Gaming Desktop PC, AMD Ryzen 7 3700X, GeForce GTX 1660 Ti, 16GB DDR4 RAM, 512GB SSD, Wi-Fi 5, Windows 10 Home, GL10DH-AH762",2299,/GL10DH-Desktop-GeForce-Windows-GL10DH-AH762/dp/B07X1TZT85/ref=sr_1_24?dchild=1&keywords=pc&qid=1618500032&sr=8-24,amazon
"ASUS ExpertCenter D700SA, Small Form Factor Desktop PC, Intel Core i5-10400, 8GB DDR4 RAM, 512GB PCIe SSD, TPM 2.0, 3 Year Onsite Service, Wi-Fi 6, Windows 10 Professional, Black, D700SA-XB501",,/ASUS-ExpertCenter-i5-10400-Professional-D700SA-XB501/dp/B08FLHFN4P/ref=sr_1_25?dchild=1&keywords=pc&qid=1618500032&sr=8-25,amazon
"ROG Strix GA15DH Gaming Desktop PC, AMD Ryzen 7 3700X, GeForce GTX 1660 Ti, 16GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 5, Windows 10 Home, GA15DH-BS762",,/GA15DH-Desktop-GeForce-Windows-GA15DH-BS762/dp/B086HNWQ26/ref=sr_1_26?dchild=1&keywords=pc&qid=1618500032&sr=8-26,amazon
Intel NUC 10 Performance NUC10i7FNH Barebone System Mini PC,610,/Intel-BXNUC10i7FNH-i7-10710U-6-Core-Drive/dp/B083SJCJSV/ref=sr_1_27?dchild=1&keywords=pc&qid=1618500032&sr=8-27,amazon
"MSI MPG Trident 3 10SC-215US SFF Gaming Desktop, Intel Core i7-10700F, GeForce RTX 2060, 16GB Memory, 512GB SSD + 1TB HDD, WiFi 6, USB Type-C, Windows 10 Home, Black",,/MSI-MPG-Trident-10SC-215US-i7-10700F/dp/B08HZ68YZ6/ref=sr_1_28?dchild=1&keywords=pc&qid=1618500032&sr=8-28,amazon
"Acer Aspire TC-895-UA92 Desktop, 10th Gen Intel Core i5-10400 6-Core Processor, 12GB 2666MHz DDR4, 512GB NVMe M.2 SSD, 8X DVD, 802.11ax Wi-Fi 6, USB 3.2 Type C, Windows 10 Home",,/Acer-TC-895-UA92-i5-10400-Processor-802-11ax/dp/B088X2YR3X/ref=sr_1_29?dchild=1&keywords=pc&qid=1618500032&sr=8-29,amazon
"Mini PC, BMAX Mini Computer Windows 10, Intel Core i3-5005U Processor Expandable 8GB RAM (up to 64GB) 128GB SSD, 4K@60Hz Mini DP/Dual WiFi/HDMI/BT 4.2/ 2X USB2.0,2X USB 3.0",,/BMAX-Computer-i3-5005U-Processor-Expandable/dp/B08VDMW5T2/ref=sr_1_30?dchild=1&keywords=pc&qid=1618500032&sr=8-30,amazon
"Dell Inspiron Desktop 3880 - Intel Core i5 10th Gen, 12GB Memory, 512GB Solid State Drive, Windows 10 Pro, 2 Year On-Site (Latest Model) - Black",,/Dell-Inspiron-Desktop-3880-Site/dp/B08BS5LW7X/ref=sr_1_31?dchild=1&keywords=pc&qid=1618500032&sr=8-31,amazon
"New Alienware Aurora R10 Gaming Desktop, AMD Ryzen 7 3700X, AMD Radeon RX 5700 XT 8GB GDDR6, 512GB SSD + 1TB HDD, 16GB, Windows 10 Home, AWAUR10-A886BLK-PUS",1829,/Alienware-Aurora-Desktop-Windows-AWAUR10-A886BLK-PUS/dp/B084GSGQZQ/ref=sr_1_32?dchild=1&keywords=pc&qid=1618500032&sr=8-32,amazon
"ROG Strix G35 Gaming Desktop PC, GeForce RTX 2080 Ti, Liquid Cooled Intel Core i9-10900KF, 32GB DDR4 RAM, 1TB PCIe SSD, Dual Hot-Swap SSD Bays, Windows 10 Professional, G35CZ-XS991",,/Desktop-i9-10900KF-Hot-Swap-Professional-G35CZ-XS991/dp/B08D93FP1Z/ref=sr_1_33?dchild=1&keywords=pc&qid=1618500034&sr=8-33,amazon
Dell OptiPlex 3000 3080 Desktop Computer - Intel Core i3 10th Gen i3-10100T Quad-core (4 Core) 3GHz - 8GB RAM DDR4 SDRAM - 256GB SSD - Micro PC (KT0JX),,/Dell-OptiPlex-3000-Desktop-Computer/dp/B08NQ358NP/ref=sr_1_34?dchild=1&keywords=pc&qid=1618500034&sr=8-34,amazon
"MINIX NEO Z83-4U, Fanless Mini PC Ubuntu 18.04.1 Pre-Installed [4GB/64GB eMMC 5.1/ VESA Mount/Dual-Band Wi-Fi/Gigabit Ethernet/4K/Mini DP/Auto Power On]. Sold Directly by MINIX Technology Limited.",,/MINIX-Pre-Installed-Dual-Band-Ethernet-Technology/dp/B07NVKL677/ref=sr_1_35?dchild=1&keywords=pc&qid=1618500034&sr=8-35,amazon
"Azulle Quantum Byte Fanless Mini Desktop PC (Windows 10 Home, Intel Atom Z3735F, 2GB RAM+32GB storage)",,/Quantum-Fanless-Desktop-Windows-storage/dp/B00SCBWF52/ref=sr_1_36?dchild=1&keywords=pc&qid=1618500034&sr=8-36,amazon
"HP Z220 Desktop Workstation Tower - Intel Core i7 up to 3.9GHz, 16GB RAM, 1TB HDD, Windows 10 Pro (Renewed)",339,/HP-Z220-Desktop-Workstation-Tower/dp/B07DY1ZDW4/ref=sr_1_37?dchild=1&keywords=pc&qid=1618500034&sr=8-37,amazon
"Microsoft Surface Studio 2 (Intel Core i7, 32GB RAM, 1TB) - Newest Version",4199,/Microsoft-Surface-Studio-Intel-Core/dp/B07HZ8DD5C/ref=sr_1_38?dchild=1&keywords=pc&qid=1618500034&sr=8-38,amazon
"ROG Strix GL10DH Gaming Desktop PC, AMD Ryzen 5 3400G, GeForce GTX 1650, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 5, Windows 10 Home, GL10DH-PH552",,/GL10DH-Desktop-GeForce-Windows-GL10DH-PH552/dp/B086XMC6GW/ref=sr_1_39?dchild=1&keywords=pc&qid=1618500034&sr=8-39,amazon
"HP 24-inch All-in-One Touchscreen Desktop Computer, AMD Athlon Gold 3150U Processor, 8 GB RAM, 512 GB SSD, Windows 10 Home (24-df0040, White), Snow White",,/HP-Touchscreen-Computer-Processor-24-df0040/dp/B0849GWW1D/ref=sr_1_40?dchild=1&keywords=pc&qid=1618500034&sr=8-40,amazon
"Skytech Chronos Gaming PC Desktop - AMD Ryzen 7 2700X, NVIDIA RTX 2070 Super 8GB, 16GB DDR4 (2X 8GB), 1TB SSD, B450M Motherboard, 650 Watt Gold (2700X | 2070 Super)",,/Skytech-Chronos-Gaming-Desktop-Motherboard/dp/B08248WSJ7/ref=sr_1_41?dchild=1&keywords=pc&qid=1618500034&sr=8-41,amazon
"Dell XPS 8940 Tower Desktop Computer - 10th Gen Intel Core i7-10700 8-Core up to 4.80 GHz CPU, 32GB DDR4 RAM, 512GB SSD + 3TB Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro, Black",1387,/Dell-XPS-8940-Desktop-Computer/dp/B08G1Z872C/ref=sr_1_42?dchild=1&keywords=pc&qid=1618500034&sr=8-42,amazon
"Dell OP3060MFFXKF5K OptiPlex 3060 XKF5K Micro PC with Intel Core i5-8500T 2.1 GHz Hexa-core, 8GB RAM, 256GB SSD, Windows 10 Pro 64-bit",,/Dell-OP3060MFFXKF5K-OptiPlex-i5-8500T-Hexa-core/dp/B07DMMPQXR/ref=sr_1_43?dchild=1&keywords=pc&qid=1618500034&sr=8-43,amazon
"MINIX NEO Z83-4 Plus Intel Fanless Mini PC with Windows 10 Pro (64-bit) Includes 4GB DDR3L + 64GB eMMC 5.1, Auto Power on. Sold Directly by MINIX Technology Limited.",219,/MINIX-Fanless-Directly-Technology-Limited/dp/B07MNLRJK9/ref=sr_1_44?dchild=1&keywords=pc&qid=1618500034&sr=8-44,amazon
HP Business Desktop ProDesk 600 G2 Desktop Computer - Intel Core i5 (6th Gen) i5-6500 3.20 GHz - 8 GB DDR4 SDRAM - 256 GB SSD (Renewed),215,/HP-Business-600-G2-Computer/dp/B07F7MRT2P/ref=sr_1_45?dchild=1&keywords=pc&qid=1618500034&sr=8-45,amazon
"Dell Inspiron Gaming PC Desktop AMD Ryzen 7 2700 Processor, 16GB DRAM, 1TB HDD, AMD Radeon RX 580 4GB GDDR5 Graphics Card, Windows 10 64-bit, Blue LED, Model Number: i5676-A696Blu",,/Dell-Inspiron-Desktop-Processor-Graphics/dp/B07Q3G3B67/ref=sr_1_46?dchild=1&keywords=pc&qid=1618500034&sr=8-46,amazon
"OMEN 25L Gaming Desktop PC, AMD Radeon RX 5500, AMD Ryzen 5 3500, HyperX 8GB DDR4 RAM, 512GB PCIe NVMe SSD, Windows 10 Home, VR Ready, RGB Lighting (GT12-0010, 2020 Model)",,/Gaming-Desktop-Windows-Lighting-GT12-0010/dp/B089B88FNX/ref=sr_1_47?dchild=1&keywords=pc&qid=1618500034&sr=8-47,amazon
"ASUS PB50 Barebone MiniPC with AMD Ryzen 7 3750H and Integrated-Radeon Vega 10 Graphics (HDMI, Dual DisplayPort, 802.11AC WiFi, Bluetooth 4.0, Gigabit LAN, VESA Mount) PB50-BBR009MD",,/ASUS-Integrated-Radeon-DisplayPort-Bluetooth-PB50-BBR009MD/dp/B081B5QTCY/ref=sr_1_48?dchild=1&keywords=pc&qid=1618500034&sr=8-48,amazon
"Dell Inspiron i3880 Desktop Computer - 10th Gen Intel 6-Core i5-10400 up to 4.30 GHz Processor, 8GB DDR4 Memory, 1TB Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Home, Black",540,/Dell-Inspiron-i3880-Desktop-Computer/dp/B08DBGLFZC/ref=sr_1_49?dchild=1&keywords=pc&qid=1618500035&sr=8-49,amazon
"Dell Optiplex 3050 SFF Desktop PC, Intel i5-6500 3.2GHz 4 Core, 8GB DDR4, 256GB SSD, WiFi, Win 10 Pro, Keyboard, Mouse (Renewed)",265,/Dell-Optiplex-Desktop-i5-6500-Keyboard/dp/B082WKF3BF/ref=sr_1_50?dchild=1&keywords=pc&qid=1618500035&sr=8-50,amazon
"Dell OptiPlex 7040 Small Form Factor PC, Intel Quad Core i7-6700 up to 4.0GHz, 16G DDR4, 512G SSD, Windows 10 Pro 64 Bit-Multi-Language Supports English/Spanish/French(Renewed)",424,/Dell-OptiPlex-7040-Bit-Multi-Language-Supports/dp/B07GNDFSB8/ref=sr_1_51?dchild=1&keywords=pc&qid=1618500035&sr=8-51,amazon
"Dell Inspiron All in One 5490 23.8"" FHD Touchscreen AIO PC, 10th Gen Core i5 up to 4.20 GHz, 12GB RAM, 256GB SSD+1TB HDD, Webcam, RJ-45 Ethernet/Wi-Fi/BT, HDMI, USB-C, Speaker, Win 10 (Renewed)",,/Dell-Inspiron-Touchscreen-Ethernet-Speaker/dp/B088SH9V4G/ref=sr_1_52?dchild=1&keywords=pc&qid=1618500035&sr=8-52,amazon
HP EliteDesk 800 G1 SFF Computer Intel i5 3.20Ghz 16GB RAM 240GB SSD Win 10 Pro (Renewed),208,/HP-EliteDesk-800-Computer-3-20Ghz/dp/B07B8VX5HZ/ref=sr_1_53?dchild=1&keywords=pc&qid=1618500035&sr=8-53,amazon
Lenovo ThinkCentre M920s Desktop PC,,/Lenovo-TS-THINKCENTRE-M920S-I5-8500/dp/B07GCPK1BZ/ref=sr_1_54?dchild=1&keywords=pc&qid=1618500035&sr=8-54,amazon
"SkyTech Blaze II Gaming Computer PC Desktop – Ryzen 5 2600 6-Core 3.4 GHz, NVIDIA GeForce GTX 1660 6G, 500G SSD, 8GB DDR4, RGB, AC WiFi, Windows 10 Home 64-bit",,/SkyTech-Blaze-Gaming-Computer-Desktop/dp/B07RHBLV7F/ref=sr_1_55?dchild=1&keywords=pc&qid=1618500035&sr=8-55,amazon
"Skytech Archangel Gaming Computer PC Desktop – RYZEN 5 2600X 6-Core 3.6 GHz, GTX 1660 6G, 500GB SSD, 16GB DDR4 3000MHz, RGB Fans, Windows 10 Home",,/Skytech-Archangel-Gaming-Computer-Desktop/dp/B0825DRV8F/ref=sr_1_56?dchild=1&keywords=pc&qid=1618500035&sr=8-56,amazon
"HP Z440 Business Workstation Desktop PC: Intel Xeon E5-1620-3.5 GHZ, 2 X 256GBSSD HDD, 32GB Memory, NVIDIA Quadro K2200, DVD-RW, Windows 10 Pro (Renewed)",428,/HP-Z440-Business-Workstation-Desktop/dp/B07WFWHN4G/ref=sr_1_57?dchild=1&keywords=pc&qid=1618500035&sr=8-57,amazon
"Mini PC, Beelink U57 Intel Core i5-5257U Processor (up to 3.10GHz) Windows 10 Pro Mini Desktop Computer, 8GB DDR3L/128GB M.2 SSD, Supports Extended HDD & SSD 2.5″/4K HD/Dual HDMI/Dual WiFi /BT4.0",,/Beelink-i5-5257U-Processor-Computer-Supports/dp/B089K1BGBB/ref=sr_1_58?dchild=1&keywords=pc&qid=1618500035&sr=8-58,amazon
Dell OptiPlex 5070 Desktop Computer - Intel Core i5-9500 - 8GB RAM - 256GB SSD - Small Form Factor,691,/Dell-OptiPlex-5070-Desktop-Computer/dp/B07TWB91MK/ref=sr_1_59?dchild=1&keywords=pc&qid=1618500035&sr=8-59,amazon
"CyberpowerPC Gamer Ultra Gaming PC, AMD FX-6300 3.5GHz, Radeon R7 240 2GB, 8GB DDR3, 1TB HDD, WiFi & Win 10 Home (GUA884)",,/CyberpowerPC-Gaming-FX-6300-3-5GHz-GUA884/dp/B07Z5MJYVG/ref=sr_1_60?dchild=1&keywords=pc&qid=1618500035&sr=8-60,amazon
"Lenovo IdeaCentre AIO 3, 24"" All-in-One Computer, AMD Ryzen 3 4300U Mobile Processor, Integrated Graphics, 8GB DDR4, 256GB M.2 Name SSD, DVD RW Drive, Windows 10, F0EW005TUS, Business Black",,/Lenovo-IdeaCentre-Processor-Integrated-F0EW005TUS/dp/B089N4K38B/ref=sr_1_61?dchild=1&keywords=pc&qid=1618500035&sr=8-61,amazon
"MSI Cubi 5 10M-027US Mini PC, Intel Core i3-10110U, 8GB DDR4 RAM, 256GB SSD, 802.11ac WiFi, BT 5.1, USB Type-C, Windows 10 Home",,/MSI-Cubi-10M-027US-i3-10110U-802-11ac/dp/B088XZDT7Q/ref=sr_1_62?dchild=1&keywords=pc&qid=1618500035&sr=8-62,amazon
Dell OptiPlex 5000 5080 Desktop Computer - Intel Core i5 10th Gen i5-10500T Hexa-core (6 Core) 2.30 GHz - 16 GB RAM DDR4 SDRAM - 256 GB SSD - Micro PC - Windows 10 Pro 64-bit - Intel UHD Graphics 630,910,/Dell-OptiPlex-5080-Desktop-Computer/dp/B08NCP8KJ4/ref=sr_1_63?dchild=1&keywords=pc&qid=1618500035&sr=8-63,amazon
"Azulle Byte4 Pro Fanless Mini Desktop PC 4GB/64GB - Business & Home Powerful Portable Computer, WiFi, Ethernet Port, Windows 10 Pro, Media Center",274,/Azulle-Byte4-Fanless-Mini-Desktop/dp/B08HVXSZ81/ref=sr_1_64?dchild=1&keywords=pc&qid=1618500035&sr=8-64,amazon
title,price,link,site
Gaming PC,750,/elanlar/elektronika/komputerler/25069130,tapaz
Ultra Gaming and Workstation PC,2750,/elanlar/elektronika/komputerler/25066477,tapaz
Ultra PC i9 9900k,3100,/elanlar/elektronika/komputerler/25066280,tapaz
Pc Ram 2-Gb Ddr3 10600 Mhz ,15,/elanlar/elektronika/komputer-avadanliqi/25064834,tapaz
Gaming PC,2000,/elanlar/elektronika/komputerler/25062714,tapaz
Gaming PC ,570,/elanlar/elektronika/komputerler/25062256,tapaz
Super Gaming Pc,3750,/elanlar/elektronika/komputerler/25060168,tapaz
Gaming PC ,2250,/elanlar/elektronika/komputerler/25058668,tapaz
Ultra Gaming and Workstation PC,2190,/elanlar/elektronika/komputerler/25058392,tapaz
Ultra Gaming and Workstation PC,2400,/elanlar/elektronika/komputerler/25055450,tapaz
Gaming PC ,1590,/elanlar/elektronika/komputerler/25054789,tapaz
Gaming PC i7 10th,2450,/elanlar/elektronika/komputerler/25044428,tapaz
Ultra Gaming and Workstation PC,2000,/elanlar/elektronika/komputerler/25044363,tapaz
Monoblok HP 200 G4 All-in-One PC,822,/elanlar/elektronika/komputer-avadanliqi/25043820,tapaz
Gaming and Workstatoin Ultra Pc,2850,/elanlar/elektronika/komputerler/25042518,tapaz
Samsung ATIV SMART PC XE700T1C,400,/elanlar/elektronika/noutbuklar/25042246,tapaz
HP EliteDesk 800 G4 Desktop Mini Business PC,750,/elanlar/elektronika/komputerler/25041814,tapaz
Gaming PC ,3600,/elanlar/elektronika/komputerler/25039843,tapaz
Render / PC / 8k,4300,/elanlar/elektronika/komputerler/25039880,tapaz
Gaming PC ,1400,/elanlar/elektronika/komputerler/25037233,tapaz
Ultra Gaming and Workstation PC,2400,/elanlar/elektronika/komputerler/25037309,tapaz
HP mini PC,450,/elanlar/elektronika/komputerler/25037051,tapaz
Gaming PC,369,/elanlar/elektronika/komputerler/25036681,tapaz
PC üçün GamePad ,22,/elanlar/elektronika/oyunlar-ve-programlar/25036597,tapaz
"PC, PS3, Android Game Pad",42,/elanlar/elektronika/oyunlar-ve-programlar/25036480,tapaz
"PC, PS3, Android TV Game Pad",37,/elanlar/elektronika/oyunlar-ve-programlar/25036089,tapaz
Gaming PC,2170,/elanlar/elektronika/komputerler/25033415,tapaz
Gaming Render PC,3400,/elanlar/elektronika/komputerler/25026497,tapaz
Gamin PC,1250,/elanlar/elektronika/komputerler/25025210,tapaz
Gaming PC,699,/elanlar/elektronika/komputerler/25023786,tapaz
DDR-3 4-GB Ram Pc 12800 Mhz  ,30,/elanlar/elektronika/komputer-avadanliqi/25023718,tapaz
"Oyun kompüteri ""Gaming Pc""",1300,/elanlar/elektronika/komputerler/25022918,tapaz
HP EliteDesk 800 G1 SFF PC,370,/elanlar/elektronika/komputerler/25019913,tapaz
Dell Optiplex 3020 PC,400,/elanlar/elektronika/komputerler/25019662,tapaz
